"Block,""Instancia"",""Rep"",""Algorithm"",""Y"""
"51,48,28,""Alg1"",859338.504386754"
"51,48,28,""Alg2"",1627149.81384621"
"51,68,29,""Alg1"",2201735.62223664"
"51,68,29,""Alg2"",4412664.68283294"
"51,68,30,""Alg1"",1072212.41400585"
"51,68,30,""Alg2"",3132709.64732847"
"52,64,1,""Alg1"",1661092.12853167"
"52,64,1,""Alg2"",3513885.506739"
"52,64,2,""Alg1"",1786801.34806218"
"52,64,2,""Alg2"",2966131.65382633"
"52,64,3,""Alg1"",1924914.34815314"
"52,64,3,""Alg2"",4175922.40342559"
"52,120,4,""Alg1"",6213716.02284709"
"52,120,4,""Alg2"",7850347.94962328"
"52,120,5,""Alg1"",5959080.36907724"
"52,120,5,""Alg2"",9820602.37226332"
"52,64,6,""Alg1"",1482665.30193605"
"52,64,6,""Alg2"",4066570.15233763"
"52,64,7,""Alg1"",1542369.33575137"
"52,64,7,""Alg2"",2628529.49689028"
"52,64,8,""Alg1"",1478403.94702016"
"52,64,8,""Alg2"",3754291.96417391"
"52,64,9,""Alg1"",1465529.72478382"
"52,64,9,""Alg2"",4247887.78229886"
"52,64,10,""Alg1"",1685300.52729037"
"52,64,10,""Alg2"",3703810.31157122"
"52,120,11,""Alg1"",6501974.81501044"
"52,120,11,""Alg2"",7833327.43452809"
"52,64,12,""Alg1"",1502276.3367209"
"52,64,12,""Alg2"",3819846.26869"
"52,64,13,""Alg1"",1936428.12796241"
"52,64,13,""Alg2"",2389338.58321775"
"52,64,14,""Alg1"",1373568.64117822"
"52,64,14,""Alg2"",3588923.42480803"
"52,64,15,""Alg1"",1669227.00937827"
"52,64,15,""Alg2"",3953941.48649534"
"52,120,16,""Alg1"",5916399.72231186"
"52,120,16,""Alg2"",8899901.97821015"
"52,64,17,""Alg1"",1684316.19471386"
"52,64,17,""Alg2"",3602581.99056717"
"52,120,18,""Alg1"",5599421.24311687"
"52,120,18,""Alg2"",8810917.21249363"
"52,64,19,""Alg1"",1507111.52184894"
"52,64,19,""Alg2"",2772733.64562621"
"52,64,20,""Alg1"",1781374.62225109"
"52,64,20,""Alg2"",3908184.85902982"
"52,64,21,""Alg1"",1150877.38537023"
"52,64,21,""Alg2"",3749309.86676323"
"52,120,22,""Alg1"",5664550.40685095"
"52,120,22,""Alg2"",7904532.58477429"
"52,64,23,""Alg1"",1338088.60115846"
"52,64,23,""Alg2"",3707563.51599191"
"52,64,24,""Alg1"",1504616.0376474"
"52,64,24,""Alg2"",4215570.10353496"
"52,64,25,""Alg1"",1101236.82155023"
"52,64,25,""Alg2"",3641035.52967686"
"52,120,26,""Alg1"",6095074.75344102"
"52,120,26,""Alg2"",9345826.07731108"
"52,64,27,""Alg1"",1287187.50763971"
"52,64,27,""Alg2"",4151713.41555583"
"52,120,28,""Alg1"",6066694.80961465"
"52,120,28,""Alg2"",8352463.21765827"
"52,64,29,""Alg1"",1530742.90890295"
"52,64,29,""Alg2"",3330098.50561309"
"52,120,30,""Alg1"",6787867.83264214"
"52,120,30,""Alg2"",8592589.03026854"
"53,134,1,""Alg1"",5793785.09126145"
"53,134,1,""Alg2"",8107978.34507047"
"53,49,2,""Alg1"",909252.238591809"
"53,49,2,""Alg2"",2026940.11994125"
"53,49,3,""Alg1"",633855.256390671"
"53,49,3,""Alg2"",1456874.2499466"
"53,134,4,""Alg1"",6624086.35720269"
"53,134,4,""Alg2"",9059536.56502092"
"53,134,5,""Alg1"",7822775.05740172"
"53,134,5,""Alg2"",10604687.2578164"
"53,49,6,""Alg1"",566917.237724289"
"53,49,6,""Alg2"",1819329.14105272"
"53,49,7,""Alg1"",827077.26600322"
"53,49,7,""Alg2"",1800940.62006489"
"53,134,8,""Alg1"",5205222.0794217"
"53,134,8,""Alg2"",10130744.6133606"
"53,49,9,""Alg1"",980057.204815175"
"53,49,9,""Alg2"",1591839.09066467"
"53,134,10,""Alg1"",7370485.02866295"
"53,134,10,""Alg2"",9564584.15133827"
"53,134,11,""Alg1"",7605931.50685368"
"53,134,11,""Alg2"",10324852.8291136"
"53,134,12,""Alg1"",7607825.60171691"
"53,134,12,""Alg2"",10869220.613294"
"53,134,13,""Alg1"",7760857.89605142"
"53,134,13,""Alg2"",9298268.31785806"
"53,134,14,""Alg1"",7572875.38206878"
"53,134,14,""Alg2"",10312269.7685027"
"53,49,15,""Alg1"",622462.596940762"
"53,49,15,""Alg2"",1510011.96173625"
"53,49,16,""Alg1"",827701.732283039"
"53,49,16,""Alg2"",1667620.73712499"
"53,49,17,""Alg1"",802181.692777933"
"53,49,17,""Alg2"",1533723.90744621"
"53,134,18,""Alg1"",7712893.25780419"
"53,134,18,""Alg2"",10059653.9171765"
"53,134,19,""Alg1"",7151645.5325447"
"53,134,19,""Alg2"",8761231.85549796"
"53,134,20,""Alg1"",8593508.20054969"
"53,134,20,""Alg2"",10090601.844094"
"53,134,21,""Alg1"",7540087.85187859"
"53,134,21,""Alg2"",8856942.59857723"
"53,134,22,""Alg1"",6998400.86339192"
"53,134,22,""Alg2"",9920500.45147523"
"53,49,23,""Alg1"",762064.414990811"
"53,49,23,""Alg2"",1525323.89569654"
"53,49,24,""Alg1"",739733.557836467"
"53,49,24,""Alg2"",1545820.3645069"
"53,49,25,""Alg1"",819317.228555273"
"53,49,25,""Alg2"",1418950.31881499"
"53,134,26,""Alg1"",6242762.42020049"
"53,134,26,""Alg2"",9948983.68114296"
"53,49,27,""Alg1"",904567.428102994"
"53,49,27,""Alg2"",1669620.66634166"
"53,134,28,""Alg1"",8135797.90220554"
"53,134,28,""Alg2"",9501972.90935191"
"53,49,29,""Alg1"",781952.088773327"
"53,49,29,""Alg2"",1582826.58534135"
"53,134,30,""Alg1"",7396908.8587576"
"53,134,30,""Alg2"",10548096.6361341"
"54,26,1,""Alg1"",81012.1268829813"
"54,26,1,""Alg2"",542287.399350775"
"54,26,2,""Alg1"",112146.932560874"
"54,26,2,""Alg2"",516041.95355521"
"54,137,3,""Alg1"",8810987.39206288"
"54,137,3,""Alg2"",10146244.0761899"
"54,137,4,""Alg1"",8568179.68949014"
"54,137,4,""Alg2"",10458087.4045533"
"54,26,5,""Alg1"",71743.9434360752"
"54,26,5,""Alg2"",465631.866917933"
"54,137,6,""Alg1"",6855122.94533573"
"54,137,6,""Alg2"",9033855.02847519"
"54,137,7,""Alg1"",8206442.5448118"
"54,137,7,""Alg2"",8923659.37780383"
"54,137,8,""Alg1"",8054038.93934458"
"54,137,8,""Alg2"",11328877.6925544"
"54,137,9,""Alg1"",8756730.57661161"
"54,137,9,""Alg2"",10030533.4012506"
"54,26,10,""Alg1"",52408.4034707177"
"54,26,10,""Alg2"",405291.014890724"
"54,26,11,""Alg1"",95902.7073341978"
"54,26,11,""Alg2"",564045.821989716"
"54,137,12,""Alg1"",7446797.66938289"
"54,137,12,""Alg2"",10040299.6547292"
"54,137,13,""Alg1"",6601385.44784041"
"54,137,13,""Alg2"",10395774.5495857"
"54,26,14,""Alg1"",53518.101641108"
"54,26,14,""Alg2"",549787.690103161"
"54,26,15,""Alg1"",46923.2491415713"
"54,26,15,""Alg2"",485446.74707877"
"54,137,16,""Alg1"",8824903.17420978"
"54,137,16,""Alg2"",10143729.6424896"
"54,26,17,""Alg1"",80672.7328470754"
"54,26,17,""Alg2"",537669.776115156"
"54,26,18,""Alg1"",57942.8826806051"
"54,26,18,""Alg2"",570170.234757652"
"54,137,19,""Alg1"",8404183.02547257"
"54,137,19,""Alg2"",10121129.3231203"
"54,137,20,""Alg1"",6624822.7108327"
"54,137,20,""Alg2"",10952375.6375919"
"54,137,21,""Alg1"",8079082.36771908"
"54,137,21,""Alg2"",10455357.7643351"
"54,26,22,""Alg1"",49700.9247144496"
"54,26,22,""Alg2"",561515.1167135"
"54,26,23,""Alg1"",57896.8750968967"
"54,26,23,""Alg2"",453482.944157162"
"54,137,24,""Alg1"",8265205.77886438"
"54,137,24,""Alg2"",10773646.4000533"
"54,26,25,""Alg1"",46188.4961936331"
"54,26,25,""Alg2"",480034.99702036"
"54,26,26,""Alg1"",100336.713694108"
"54,26,26,""Alg2"",402175.110431254"
"54,137,27,""Alg1"",8800574.67949315"
"54,137,27,""Alg2"",8463292.74235509"
"54,26,28,""Alg1"",46913.1223103476"
"54,26,28,""Alg2"",391237.360900137"
"54,137,29,""Alg1"",8421337.95891608"
"54,137,29,""Alg2"",10111291.6020769"
"54,26,30,""Alg1"",73916.5084402723"
"54,26,30,""Alg2"",534056.308920008"
"55,17,1,""Alg1"",11830.8614271212"
"55,17,1,""Alg2"",200055.976129846"
"55,37,2,""Alg1"",317673.600834073"
"55,37,2,""Alg2"",993872.15475732"
"55,37,3,""Alg1"",186386.133814968"
"55,37,3,""Alg2"",1072739.63774289"
"55,17,4,""Alg1"",2956.61962567482"
"55,17,4,""Alg2"",208335.023263136"
"55,37,5,""Alg1"",220679.91389746"
"55,37,5,""Alg2"",1095209.40285153"
"55,17,6,""Alg1"",3735.80006344548"
"55,17,6,""Alg2"",92114.5758128205"
"55,37,7,""Alg1"",209376.002234683"
"55,37,7,""Alg2"",906825.026240428"
"55,37,8,""Alg1"",318928.9123769"
"55,37,8,""Alg2"",878536.926980569"
"55,37,9,""Alg1"",259024.983206045"
"55,37,9,""Alg2"",1007473.22468668"
"55,17,10,""Alg1"",3996.03365953331"
"55,17,10,""Alg2"",102290.339531159"
"55,37,11,""Alg1"",238004.2061639"
"55,37,11,""Alg2"",1075425.53612434"
"55,37,12,""Alg1"",301525.943440585"
"55,37,12,""Alg2"",819503.947968657"
"55,37,13,""Alg1"",307370.375232761"
"55,37,13,""Alg2"",976974.702704005"
"55,17,14,""Alg1"",5017.73811493107"
"55,17,14,""Alg2"",177641.959706699"
"55,37,15,""Alg1"",400521.910325627"
"55,37,15,""Alg2"",1027736.73756417"
"55,17,16,""Alg1"",19958.8079144092"
"55,17,16,""Alg2"",162394.091000636"
"55,37,17,""Alg1"",183851.526339799"
"55,37,17,""Alg2"",974135.088647938"
"55,17,18,""Alg1"",5772.18065450445"
"55,17,18,""Alg2"",188044.97051274"
"55,17,19,""Alg1"",5406.17227655992"
"55,17,19,""Alg2"",172108.172943669"
"55,37,20,""Alg1"",249208.649599473"
"55,37,20,""Alg2"",935809.80904456"
"55,37,21,""Alg1"",403275.727052335"
"55,37,21,""Alg2"",993985.863478031"
"55,17,22,""Alg1"",6231.96682399644"
"55,17,22,""Alg2"",173250.025108814"
"55,17,23,""Alg1"",5010.97071521506"
"55,17,23,""Alg2"",187552.558451962"
"55,17,24,""Alg1"",3204.54823904727"
"55,17,24,""Alg2"",230558.429964655"
"55,37,25,""Alg1"",251004.751247251"
"55,37,25,""Alg2"",1125717.88727467"
"55,17,26,""Alg1"",9645.02205239139"
"55,17,26,""Alg2"",211411.83417166"
"55,37,27,""Alg1"",457233.48155527"
"55,37,27,""Alg2"",909017.680863647"
"55,37,28,""Alg1"",278156.30059665"
"55,37,28,""Alg2"",1017248.2672518"
"55,17,29,""Alg1"",6380.08507890996"
"55,17,29,""Alg2"",186782.145330227"
"55,37,30,""Alg1"",187739.129242029"
"55,37,30,""Alg2"",1079794.06898177"
"56,143,1,""Alg1"",7181915.29140825"
"56,143,1,""Alg2"",10836189.8568147"
"56,95,2,""Alg1"",3898258.98744471"
"56,95,2,""Alg2"",6986902.93116711"
"56,143,3,""Alg1"",9390018.82366829"
"56,143,3,""Alg2"",10771963.6901977"
"56,143,4,""Alg1"",8755273.75415427"
"56,143,4,""Alg2"",8582393.41987406"
"56,95,5,""Alg1"",3661123.90335531"
"56,95,5,""Alg2"",6027160.55118913"
"56,95,6,""Alg1"",4451354.55972458"
"56,95,6,""Alg2"",7314346.75167475"
"56,143,7,""Alg1"",8765862.03969245"
"56,143,7,""Alg2"",11475624.0500349"
"56,143,8,""Alg1"",9042923.15954789"
"56,143,8,""Alg2"",10672197.0622247"
"56,95,9,""Alg1"",3739011.78381037"
"56,95,9,""Alg2"",5581872.91635858"
"56,143,10,""Alg1"",8927272.58718566"
"56,143,10,""Alg2"",10435075.6216205"
"56,143,11,""Alg1"",8480826.1459919"
"56,143,11,""Alg2"",11297605.8243815"
"56,95,12,""Alg1"",4135959.82768907"
"56,95,12,""Alg2"",5696212.12221018"
"56,95,13,""Alg1"",4605907.44010703"
"56,95,13,""Alg2"",6613602.64618883"
"56,95,14,""Alg1"",3039331.92783637"
"56,95,14,""Alg2"",7193712.77156388"
"56,95,15,""Alg1"",4141603.97287204"
"56,95,15,""Alg2"",6661063.81225592"
"56,95,16,""Alg1"",3017827.85837972"
"56,95,16,""Alg2"",6997448.86879836"
"56,95,17,""Alg1"",3566741.35930232"
"56,95,17,""Alg2"",5814363.09815788"
"56,143,18,""Alg1"",9307002.08294557"
"56,143,18,""Alg2"",11814616.0803055"
"56,95,19,""Alg1"",3638464.22756614"
"56,95,19,""Alg2"",6470392.2939921"
"56,143,20,""Alg1"",8084262.03906766"
"56,143,20,""Alg2"",10598588.9841046"
"56,143,21,""Alg1"",9145226.68665209"
"56,143,21,""Alg2"",11092593.0069732"
"56,143,22,""Alg1"",8500592.22507933"
"56,143,22,""Alg2"",11381895.0025842"
"56,95,23,""Alg1"",3566691.14817127"
"56,95,23,""Alg2"",5843885.2908196"
"56,95,24,""Alg1"",3656171.06818457"
"56,95,24,""Alg2"",6238149.20207244"
"56,143,25,""Alg1"",9794268.7484422"
"56,143,25,""Alg2"",10722440.6746562"
"56,95,26,""Alg1"",4820686.58626947"
"56,95,26,""Alg2"",6515608.23220047"
"56,143,27,""Alg1"",7732342.93040689"
"56,143,27,""Alg2"",10845349.6628046"
"56,143,28,""Alg1"",8317191.66872232"
"56,143,28,""Alg2"",11780243.1437989"
"56,95,29,""Alg1"",4289206.25003993"
"56,95,29,""Alg2"",6214310.2547914"
"56,95,30,""Alg1"",3828657.44632552"
"56,95,30,""Alg2"",6445969.13655613"
"57,139,1,""Alg1"",7496659.37822864"
"57,139,1,""Alg2"",11279209.9356645"
"57,139,2,""Alg1"",8638439.9054149"
"57,139,2,""Alg2"",9440217.13282766"
"57,75,3,""Alg1"",2314978.30142982"
"57,75,3,""Alg2"",5355529.27502673"
"57,75,4,""Alg1"",2399860.36469216"
"57,75,4,""Alg2"",5170225.66486984"
"57,139,5,""Alg1"",8893806.71289312"
"57,139,5,""Alg2"",10734545.9578985"
"57,75,6,""Alg1"",2355174.49171518"
"57,75,6,""Alg2"",4224607.10149678"
"57,139,7,""Alg1"",8056457.54812387"
"57,139,7,""Alg2"",10773194.6930611"
"57,139,8,""Alg1"",8192233.28601617"
"57,139,8,""Alg2"",10729612.8092909"
"57,75,9,""Alg1"",2230746.20979427"
"57,75,9,""Alg2"",5618129.89272261"
"57,139,10,""Alg1"",6657634.83308819"
"57,139,10,""Alg2"",10694243.7697442"
"57,75,11,""Alg1"",2220004.69578988"
"57,75,11,""Alg2"",4632261.43831389"
"57,139,12,""Alg1"",7744629.13847534"
"57,139,12,""Alg2"",9692179.34985255"
"57,75,13,""Alg1"",2869233.99906717"
"57,75,13,""Alg2"",4704611.75141852"
"57,139,14,""Alg1"",8380620.32218026"
"57,139,14,""Alg2"",9139644.28307762"
"57,75,15,""Alg1"",2456131.61818252"
"57,75,15,""Alg2"",4606771.66993456"
"57,139,16,""Alg1"",8321909.70664455"
"57,139,16,""Alg2"",11055449.1414037"
"57,75,17,""Alg1"",2464226.91785334"
"57,75,17,""Alg2"",5076105.49389757"
"57,139,18,""Alg1"",8580868.60183451"
"57,139,18,""Alg2"",11518965.0854665"
"57,75,19,""Alg1"",2438390.25032554"
"57,75,19,""Alg2"",5110259.60490145"
"57,75,20,""Alg1"",2246378.33595627"
"57,75,20,""Alg2"",4384970.85919827"
"57,75,21,""Alg1"",2553410.39789339"
"57,75,21,""Alg2"",4441782.39419343"
"57,75,22,""Alg1"",2448759.53793171"
"57,75,22,""Alg2"",4803361.00536391"
"57,139,23,""Alg1"",8220017.88515562"
"57,139,23,""Alg2"",9304677.69476441"
"57,139,24,""Alg1"",8776143.93987057"
"57,139,24,""Alg2"",10683254.0085649"
"57,75,25,""Alg1"",2029020.61429451"
"57,75,25,""Alg2"",3433480.81635306"
"57,139,26,""Alg1"",8834364.31882226"
"57,139,26,""Alg2"",10855268.3301288"
"57,139,27,""Alg1"",8001144.01143711"
"57,139,27,""Alg2"",11058990.4364999"
"57,139,28,""Alg1"",8928740.05897283"
"57,139,28,""Alg2"",11727067.2555019"
"57,75,29,""Alg1"",2222637.40599948"
"57,75,29,""Alg2"",4497513.24481864"
"57,75,30,""Alg1"",2216635.513477"
"57,75,30,""Alg2"",3934123.42336903"
"58,82,1,""Alg1"",3098154.8611214"
"58,82,1,""Alg2"",5006980.60993927"
"58,82,2,""Alg1"",2685575.98703125"
"58,82,2,""Alg2"",4699279.14034444"
"58,27,3,""Alg1"",86564.3272487015"
"58,27,3,""Alg2"",545951.328705102"
"58,27,4,""Alg1"",83609.8569117977"
"58,27,4,""Alg2"",614815.067509068"
"58,82,5,""Alg1"",2235082.37826186"
"58,82,5,""Alg2"",5528735.14176649"
"58,82,6,""Alg1"",3162938.61942271"
"58,82,6,""Alg2"",5259058.8234098"
"58,27,7,""Alg1"",112955.329599919"
"58,27,7,""Alg2"",511609.750118151"
"58,82,8,""Alg1"",2825590.81406382"
"58,82,8,""Alg2"",5742592.0291458"
"58,27,9,""Alg1"",93826.4308665695"
"58,27,9,""Alg2"",509969.340384535"
"58,82,10,""Alg1"",3229270.27083005"
"58,82,10,""Alg2"",5521496.42320981"
"58,27,11,""Alg1"",37687.2575640377"
"58,27,11,""Alg2"",558965.324356732"
"58,27,12,""Alg1"",102082.251730816"
"58,27,12,""Alg2"",429080.213667024"
"58,82,13,""Alg1"",3100682.471195"
"58,82,13,""Alg2"",5061700.0490632"
"58,27,14,""Alg1"",59614.0927657275"
"58,27,14,""Alg2"",313793.293694357"
"58,27,15,""Alg1"",91961.2551113651"
"58,27,15,""Alg2"",633516.219784181"
"58,27,16,""Alg1"",69952.060220931"
"58,27,16,""Alg2"",546381.258129087"
"58,82,17,""Alg1"",2628633.99455252"
"58,82,17,""Alg2"",5635349.24325211"
"58,82,18,""Alg1"",2649747.82266018"
"58,82,18,""Alg2"",5558592.20209098"
"58,27,19,""Alg1"",90165.2598709459"
"58,27,19,""Alg2"",610546.626342247"
"58,27,20,""Alg1"",154372.081553412"
"58,27,20,""Alg2"",677005.901464487"
"58,82,21,""Alg1"",3217324.58322375"
"58,82,21,""Alg2"",5656062.56437733"
"58,82,22,""Alg1"",2628625.50461282"
"58,82,22,""Alg2"",4351411.37123173"
"58,82,23,""Alg1"",2697193.25238777"
"58,82,23,""Alg2"",5056878.71996265"
"58,82,24,""Alg1"",2245053.97653435"
"58,82,24,""Alg2"",6025523.6512654"
"58,27,25,""Alg1"",79275.5405808863"
"58,27,25,""Alg2"",345500.346162495"
"58,27,26,""Alg1"",36512.6003954602"
"58,27,26,""Alg2"",537365.57313305"
"58,27,27,""Alg1"",72589.8612954857"
"58,27,27,""Alg2"",505737.524694002"
"58,82,28,""Alg1"",2093691.63085894"
"58,82,28,""Alg2"",5584500.31768774"
"58,27,29,""Alg1"",115242.76328364"
"58,27,29,""Alg2"",557298.041785166"
"58,82,30,""Alg1"",2962267.73989727"
"58,82,30,""Alg2"",5743743.91371492"
"59,149,1,""Alg1"",8470142.59798731"
"59,149,1,""Alg2"",11383834.8915239"
"59,58,2,""Alg1"",1035201.60452854"
"59,58,2,""Alg2"",2144810.37105591"
"59,149,3,""Alg1"",8121618.27325255"
"59,149,3,""Alg2"",12423605.1734849"
"59,58,4,""Alg1"",1165320.09955656"
"59,58,4,""Alg2"",2228553.33271174"
"59,58,5,""Alg1"",1277062.01985604"
"59,58,5,""Alg2"",3359472.16529128"
"59,58,6,""Alg1"",1069894.35965437"
"59,58,6,""Alg2"",2275285.53434877"
"59,58,7,""Alg1"",1387986.96681112"
"59,58,7,""Alg2"",3843601.7605833"
"59,58,8,""Alg1"",1441617.16263202"
"59,58,8,""Alg2"",2964672.9134443"
"59,58,9,""Alg1"",1128512.6645602"
"59,58,9,""Alg2"",2223323.24233054"
"59,149,10,""Alg1"",8440575.52450063"
"59,149,10,""Alg2"",11792501.9304355"
"59,58,11,""Alg1"",1044660.07470882"
"59,58,11,""Alg2"",2811206.89266019"
"59,58,12,""Alg1"",1451168.13637373"
"59,58,12,""Alg2"",2202678.76765487"
"59,149,13,""Alg1"",9961243.96753443"
"59,149,13,""Alg2"",11357057.671391"
"59,149,14,""Alg1"",8901290.23427472"
"59,149,14,""Alg2"",11770133.117654"
"59,58,15,""Alg1"",1433228.48637852"
"59,58,15,""Alg2"",3814233.4485212"
"59,149,16,""Alg1"",9222848.48383037"
"59,149,16,""Alg2"",12395606.5344344"
"59,58,17,""Alg1"",996895.217912241"
"59,58,17,""Alg2"",2324968.68307813"
"59,58,18,""Alg1"",985133.339327067"
"59,58,18,""Alg2"",2824737.7823555"
"59,58,19,""Alg1"",1135822.62797333"
"59,58,19,""Alg2"",2159831.63552584"
"59,58,20,""Alg1"",1225050.07319755"
"59,58,20,""Alg2"",2069713.07913793"
"59,58,21,""Alg1"",1367693.33129993"
"59,58,21,""Alg2"",2865128.95230598"
"59,58,22,""Alg1"",1255097.48895946"
"59,58,22,""Alg2"",2321727.28127761"
"59,149,23,""Alg1"",7092403.85466297"
"59,149,23,""Alg2"",12074356.8350822"
"59,149,24,""Alg1"",8089511.05289063"
"59,149,24,""Alg2"",11706150.7242919"
"59,149,25,""Alg1"",9654108.93817614"
"59,149,25,""Alg2"",12648843.2836879"
"59,58,26,""Alg1"",1225182.52011319"
"59,58,26,""Alg2"",2799366.52204343"
"59,149,27,""Alg1"",9980444.16100998"
"59,149,27,""Alg2"",11010509.4537949"
"59,149,28,""Alg1"",9000338.78710227"
"59,149,28,""Alg2"",9994193.37829985"
"59,58,29,""Alg1"",1379286.00571247"
"59,58,29,""Alg2"",3217632.16739578"
"59,149,30,""Alg1"",9547843.17577477"
"59,149,30,""Alg2"",12845261.0586498"
"60,99,1,""Alg1"",4179664.95121058"
"60,99,1,""Alg2"",7534067.84433381"
"60,45,2,""Alg1"",824366.576254171"
"60,45,2,""Alg2"",1380333.99330071"
"60,99,3,""Alg1"",3121370.73592575"
"60,99,3,""Alg2"",6801483.06930179"
"60,99,4,""Alg1"",4918119.08238125"
"60,99,4,""Alg2"",6221977.73479076"
"60,99,5,""Alg1"",5227890.66686969"
"60,99,5,""Alg2"",6753471.70304266"
"60,99,6,""Alg1"",3728571.05905647"
"60,99,6,""Alg2"",6597236.17913394"
"60,45,7,""Alg1"",654139.677556803"
"60,45,7,""Alg2"",1562633.39951324"
"60,99,8,""Alg1"",4466355.34897811"
"60,99,8,""Alg2"",6909025.81068379"
"60,99,9,""Alg1"",4327542.41968051"
"60,99,9,""Alg2"",6765621.03542016"
"60,99,10,""Alg1"",4689226.546998"
"60,99,10,""Alg2"",7254997.65339099"
"60,45,11,""Alg1"",567677.294529391"
"60,45,11,""Alg2"",1249928.4092538"
"60,99,12,""Alg1"",4034655.13852002"
"60,99,12,""Alg2"",7073687.59096728"
"60,99,13,""Alg1"",4697439.81815693"
"60,99,13,""Alg2"",6348651.80125858"
"60,99,14,""Alg1"",4898599.97489512"
"60,99,14,""Alg2"",6171466.91995482"
"60,99,15,""Alg1"",4764307.20419484"
"60,99,15,""Alg2"",6475066.76329162"
"60,99,16,""Alg1"",4940592.89408748"
"60,99,16,""Alg2"",7092944.87482127"
"60,45,17,""Alg1"",558779.019151559"
"60,45,17,""Alg2"",1599124.88452109"
"60,99,18,""Alg1"",4425858.28084485"
"60,99,18,""Alg2"",6970590.68227782"
"60,99,19,""Alg1"",4278454.52667903"
"60,99,19,""Alg2"",6202103.17076933"
"60,45,20,""Alg1"",429644.795073978"
"60,45,20,""Alg2"",1144466.89673429"
"60,45,21,""Alg1"",634564.801379775"
"60,45,21,""Alg2"",1193607.05204243"
"60,99,22,""Alg1"",4670027.65048373"
"60,99,22,""Alg2"",6748990.40654267"
"60,45,23,""Alg1"",530564.899013497"
"60,45,23,""Alg2"",1316432.51988527"
"60,45,24,""Alg1"",601995.501744303"
"60,45,24,""Alg2"",1357644.0271929"
"60,45,25,""Alg1"",514897.163542391"
"60,45,25,""Alg2"",1321713.91439204"
"60,45,26,""Alg1"",761738.155741432"
"60,45,26,""Alg2"",1379527.76904591"
"60,45,27,""Alg1"",580233.768895267"
"60,45,27,""Alg2"",1507874.92837869"
"60,99,28,""Alg1"",4939812.89095996"
"60,99,28,""Alg2"",6794972.44527563"
"60,45,29,""Alg1"",686232.83471009"
"60,45,29,""Alg2"",1293290.94545888"
"60,99,30,""Alg1"",3780075.54570751"
"60,99,30,""Alg2"",6538798.25848572"
"61,125,1,""Alg1"",5224262.4282394"
"61,125,1,""Alg2"",9012359.33594116"
"61,104,2,""Alg1"",4649067.98405268"
"61,104,2,""Alg2"",7551063.95034075"
"61,104,3,""Alg1"",5202616.30558486"
"61,104,3,""Alg2"",6171670.18271851"
"61,104,4,""Alg1"",5465623.03290157"
"61,104,4,""Alg2"",7939898.61418584"
"61,104,5,""Alg1"",4434886.24463372"
"61,104,5,""Alg2"",7483418.08206823"
"61,104,6,""Alg1"",4511765.49638085"
"61,104,6,""Alg2"",6217929.84922776"
"61,125,7,""Alg1"",6361652.55609509"
"61,125,7,""Alg2"",7518646.43704655"
"61,125,8,""Alg1"",7189734.56053596"
"61,125,8,""Alg2"",9145302.73608782"
"61,104,9,""Alg1"",4886576.28580413"
"61,104,9,""Alg2"",4470626.41686034"
"61,104,10,""Alg1"",4989707.67391476"
"61,104,10,""Alg2"",6674377.90346768"
"61,104,11,""Alg1"",4631452.26212573"
"61,104,11,""Alg2"",6041572.48329548"
"61,125,12,""Alg1"",7701408.26968058"
"61,125,12,""Alg2"",8232632.79175605"
"61,125,13,""Alg1"",7255595.50782576"
"61,125,13,""Alg2"",10243998.8886006"
"61,104,14,""Alg1"",4886710.38775313"
"61,104,14,""Alg2"",7090929.24411343"
"61,125,15,""Alg1"",6503008.97159782"
"61,125,15,""Alg2"",9514634.92689373"
"61,104,16,""Alg1"",5257762.35417439"
"61,104,16,""Alg2"",7358429.07764026"
"61,104,17,""Alg1"",5217080.1488542"
"61,104,17,""Alg2"",8003997.12845813"
"61,125,18,""Alg1"",7502717.67164531"
"61,125,18,""Alg2"",8972139.1297035"
"61,104,19,""Alg1"",3974618.25371678"
"61,104,19,""Alg2"",8330041.09483457"
"61,125,20,""Alg1"",6568434.43716577"
"61,125,20,""Alg2"",8377600.89852465"
"61,125,21,""Alg1"",6516527.0644354"
"61,125,21,""Alg2"",9028805.34317249"
"61,104,22,""Alg1"",5187229.16493709"
"61,104,22,""Alg2"",7345969.91986726"
"61,125,23,""Alg1"",6630073.90705355"
"61,125,23,""Alg2"",9139367.70478781"
"61,104,24,""Alg1"",2995096.44105652"
"61,104,24,""Alg2"",7436630.87391903"
"61,125,25,""Alg1"",7515076.456371"
"61,125,25,""Alg2"",7154528.54502392"
"61,104,26,""Alg1"",5033385.92372166"
"61,104,26,""Alg2"",6261179.45793965"
"61,125,27,""Alg1"",7392471.34484993"
"61,125,27,""Alg2"",9267799.27509369"
"61,125,28,""Alg1"",7110627.84140013"
"61,125,28,""Alg2"",6274331.84325486"
"61,104,29,""Alg1"",4661876.42161893"
"61,104,29,""Alg2"",7067313.76458459"
"61,125,30,""Alg1"",7182100.72597031"
"61,125,30,""Alg2"",9732921.49246388"
"62,33,1,""Alg1"",213375.002198498"
"62,33,1,""Alg2"",838588.198204613"
"62,33,2,""Alg1"",200595.782930332"
"62,33,2,""Alg2"",793724.073807199"
"62,33,3,""Alg1"",72027.3937460908"
"62,33,3,""Alg2"",649942.014386163"
